key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,player_name
10858,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-05990,Haghighi,Reza,8,midfielder,MF,Reza Haghighi
10859,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-98775,Jahanbakhsh,Alireza,9,forward,FW,Alireza Jahanbakhsh
10860,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-53957,Ansarifard,Karim,10,forward,FW,Karim Ansarifard
10861,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-70046,Haddadifar,Ghasem,11,midfielder,MF,Ghasem Haddadifar
10862,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-13053,Haghighi,Alireza,12,goal keeper,GK,Alireza Haghighi
10863,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-41304,Mahini,Hossein,13,defender,DF,Hossein Mahini
10864,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-20969,Teymourian,Andranik,14,midfielder,MF,Andranik Teymourian
10865,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-23272,Montazeri,Pejman,15,defender,DF,Pejman Montazeri
10866,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-85324,Ghoochannejhad,Reza,16,forward,FW,Reza Ghoochannejhad
10867,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-82861,Alenemeh,Ahmad,17,defender,DF,Ahmad Alenemeh
10868,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-15489,Rahmani,Bakhtiar,18,midfielder,MF,Bakhtiar Rahmani
10869,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-82054,Beikzadeh,Hashem,19,defender,DF,Hashem Beikzadeh
10870,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-07353,Beitashour,Steven,20,defender,DF,Steven Beitashour
10871,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-84406,Dejagah,Ashkan,21,midfielder,MF,Ashkan Dejagah
10872,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-32139,Davari,Daniel,22,goal keeper,GK,Daniel Davari
10873,WC-2014,2014 FIFA Men's World Cup,T-38,Iran,IRN,P-94249,Pooladi,Mehrdad,23,defender,DF,Mehrdad Pooladi
10874,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-11392,Buffon,Gianluigi,1,goal keeper,GK,Gianluigi Buffon
10875,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-67615,De Sciglio,Mattia,2,defender,DF,Mattia De Sciglio
10876,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-92874,Chiellini,Giorgio,3,defender,DF,Giorgio Chiellini
10877,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-99163,Darmian,Matteo,4,defender,DF,Matteo Darmian
10878,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-32717,Motta,Thiago,5,midfielder,MF,Thiago Motta
10879,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-35850,Candreva,Antonio,6,midfielder,MF,Antonio Candreva
10880,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-75462,Abate,Ignazio,7,defender,DF,Ignazio Abate
10881,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-37848,Marchisio,Claudio,8,midfielder,MF,Claudio Marchisio
10882,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-16785,Balotelli,Mario,9,forward,FW,Mario Balotelli
10883,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-04221,Cassano,Antonio,10,forward,FW,Antonio Cassano
10884,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-39774,Cerci,Alessio,11,forward,FW,Alessio Cerci
10885,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-60016,Sirigu,Salvatore,12,goal keeper,GK,Salvatore Sirigu
10886,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-60769,Perin,Mattia,13,goal keeper,GK,Mattia Perin
10887,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-01292,Aquilani,Alberto,14,midfielder,MF,Alberto Aquilani
10888,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-26539,Barzagli,Andrea,15,defender,DF,Andrea Barzagli
10889,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-65802,De Rossi,Daniele,16,midfielder,MF,Daniele De Rossi
10890,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-01078,Immobile,Ciro,17,forward,FW,Ciro Immobile
10891,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-61270,Parolo,Marco,18,midfielder,MF,Marco Parolo
10892,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-57248,Bonucci,Leonardo,19,defender,DF,Leonardo Bonucci
10893,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-73649,Paletta,Gabriel,20,defender,DF,Gabriel Paletta
10894,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-99537,Pirlo,Andrea,21,midfielder,MF,Andrea Pirlo
10895,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-25985,Insigne,Lorenzo,22,forward,FW,Lorenzo Insigne
10896,WC-2014,2014 FIFA Men's World Cup,T-41,Italy,ITA,P-43029,Verratti,Marco,23,midfielder,MF,Marco Verratti
10897,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-30753,Barry,Boubacar,1,goal keeper,GK,Boubacar Barry
10898,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-65804,Viera,Ousmane,2,defender,DF,Ousmane Viera
10899,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-08544,Boka,Arthur,3,defender,DF,Arthur Boka
10900,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-25398,Touré,Kolo,4,defender,DF,Kolo Touré
10901,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-48968,Zokora,Didier,5,defender,DF,Didier Zokora
10902,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-23169,Bolly,Mathis,6,forward,FW,Mathis Bolly
10903,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-42905,Akpa Akpro,Jean-Daniel,7,defender,DF,Jean-Daniel Akpa Akpro
10904,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-31976,Kalou,Salomon,8,forward,FW,Salomon Kalou
10905,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-19801,Tioté,Cheick,9,midfielder,MF,Cheick Tioté
10906,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-33586,Gervinho,not applicable,10,forward,FW,Gervinho
10907,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-99466,Drogba,Didier,11,forward,FW,Didier Drogba
10908,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-84532,Bony,Wilfried,12,forward,FW,Wilfried Bony
10909,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-20974,Ya Konan,Didier,13,forward,FW,Didier Ya Konan
10910,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-07076,Diomandé,Ismaël,14,midfielder,MF,Ismaël Diomandé
10911,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-10731,Gradel,Max,15,forward,FW,Max Gradel
10912,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-25845,Gbohouo,Sylvain,16,goal keeper,GK,Sylvain Gbohouo
10913,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-43440,Aurier,Serge,17,defender,DF,Serge Aurier
10914,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-75959,Djakpa,Constant,18,defender,DF,Constant Djakpa
10915,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-44934,Touré,Yaya,19,midfielder,MF,Yaya Touré
10916,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-54100,Dié,Serey,20,midfielder,MF,Serey Dié
10917,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-33115,Sio,Giovanni,21,forward,FW,Giovanni Sio
10918,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-55416,Bamba,Sol,22,defender,DF,Sol Bamba
10919,WC-2014,2014 FIFA Men's World Cup,T-42,Ivory Coast,CIV,P-89713,Mandé,Sayouba,23,goal keeper,GK,Sayouba Mandé
10920,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-53272,Kawashima,Eiji,1,goal keeper,GK,Eiji Kawashima
10921,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-35179,Uchida,Atsuto,2,defender,DF,Atsuto Uchida
10922,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-62769,Sakai,Gōtoku,3,defender,DF,Gōtoku Sakai
10923,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-33175,Honda,Keisuke,4,midfielder,MF,Keisuke Honda
10924,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-26303,Nagatomo,Yuto,5,defender,DF,Yuto Nagatomo
10925,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-27263,Morishige,Masato,6,defender,DF,Masato Morishige
10926,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-61292,Endō,Yasuhito,7,midfielder,MF,Yasuhito Endō
10927,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-42018,Kiyotake,Hiroshi,8,midfielder,MF,Hiroshi Kiyotake
10928,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-84807,Okazaki,Shinji,9,forward,FW,Shinji Okazaki
10929,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-36964,Kagawa,Shinji,10,midfielder,MF,Shinji Kagawa
10930,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-75667,Kakitani,Yoichiro,11,forward,FW,Yoichiro Kakitani
10931,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-28762,Nishikawa,Shusaku,12,goal keeper,GK,Shusaku Nishikawa
10932,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-90491,Ōkubo,Yoshito,13,forward,FW,Yoshito Ōkubo
10933,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-70237,Aoyama,Toshihiro,14,midfielder,MF,Toshihiro Aoyama
10934,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-85824,Konno,Yasuyuki,15,defender,DF,Yasuyuki Konno
10935,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-41027,Yamaguchi,Hotaru,16,midfielder,MF,Hotaru Yamaguchi
10936,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-91793,Hasebe,Makoto,17,midfielder,MF,Makoto Hasebe
10937,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-23371,Osako,Yuya,18,forward,FW,Yuya Osako
10938,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-81377,Inoha,Masahiko,19,defender,DF,Masahiko Inoha
10939,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-53076,Saitō,Manabu,20,forward,FW,Manabu Saitō
10940,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-56398,Sakai,Hiroki,21,defender,DF,Hiroki Sakai
10941,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-89321,Yoshida,Maya,22,defender,DF,Maya Yoshida
10942,WC-2014,2014 FIFA Men's World Cup,T-44,Japan,JPN,P-66906,Gonda,Shūichi,23,goal keeper,GK,Shūichi Gonda
10943,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-05120,de Jesús Corona,José,1,goal keeper,GK,José de Jesús Corona
10944,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-11191,Rodríguez,Francisco Javier,2,defender,DF,Francisco Javier Rodríguez
10945,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-97434,Salcido,Carlos,3,defender,DF,Carlos Salcido
10946,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-44763,Márquez,Rafael,4,defender,DF,Rafael Márquez
10947,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-03287,Reyes,Diego,5,defender,DF,Diego Reyes
10948,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-42911,Herrera,Héctor,6,midfielder,MF,Héctor Herrera
10949,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-10063,Layún,Miguel,7,defender,DF,Miguel Layún
10950,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-36687,Fabián,Marco,8,midfielder,MF,Marco Fabián
10951,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-57865,Jiménez,Raúl,9,forward,FW,Raúl Jiménez
10952,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-77047,dos Santos,Giovani,10,midfielder,MF,Giovani dos Santos
10953,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-75041,Pulido,Alan,11,forward,FW,Alan Pulido
10954,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-94928,Talavera,Alfredo,12,goal keeper,GK,Alfredo Talavera
10955,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-80826,Ochoa,Guillermo,13,goal keeper,GK,Guillermo Ochoa
10956,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-36515,Hernández,Javier,14,forward,FW,Javier Hernández
10957,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-21208,Moreno,Héctor,15,defender,DF,Héctor Moreno
10958,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-29705,Ponce,Miguel Ángel,16,defender,DF,Miguel Ángel Ponce
10959,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-11638,Brizuela,Isaác,17,midfielder,MF,Isaác Brizuela
10960,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-40312,Guardado,Andrés,18,midfielder,MF,Andrés Guardado
10961,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-83642,Peralta,Oribe,19,forward,FW,Oribe Peralta
10962,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-77419,Aquino,Javier,20,midfielder,MF,Javier Aquino
10963,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-77489,Peña,Carlos,21,midfielder,MF,Carlos Peña
10964,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-01835,Aguilar,Paul,22,defender,DF,Paul Aguilar
10965,WC-2014,2014 FIFA Men's World Cup,T-46,Mexico,MEX,P-22756,Vázquez,José Juan,23,midfielder,MF,José Juan Vázquez
10966,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-68395,Cillessen,Jasper,1,goal keeper,GK,Jasper Cillessen
10967,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-21798,Vlaar,Ron,2,defender,DF,Ron Vlaar
10968,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-70280,de Vrij,Stefan,3,defender,DF,Stefan de Vrij
10969,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-69329,Martins Indi,Bruno,4,defender,DF,Bruno Martins Indi
10970,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-39861,Blind,Daley,5,defender,DF,Daley Blind
10971,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-53668,de Jong,Nigel,6,midfielder,MF,Nigel de Jong
10972,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-21790,Janmaat,Daryl,7,defender,DF,Daryl Janmaat
10973,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-93667,de Guzmán,Jonathan,8,midfielder,MF,Jonathan de Guzmán
10974,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-99934,van Persie,Robin,9,forward,FW,Robin van Persie
10975,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-51336,Sneijder,Wesley,10,midfielder,MF,Wesley Sneijder
10976,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-23705,Robben,Arjen,11,forward,FW,Arjen Robben
10977,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-26380,Verhaegh,Paul,12,defender,DF,Paul Verhaegh
10978,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-91472,Veltman,Joël,13,defender,DF,Joël Veltman
10979,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-70414,Kongolo,Terence,14,defender,DF,Terence Kongolo
10980,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-33312,Kuyt,Dirk,15,forward,FW,Dirk Kuyt
10981,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-27533,Clasie,Jordy,16,midfielder,MF,Jordy Clasie
10982,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-62029,Lens,Jeremain,17,forward,FW,Jeremain Lens
10983,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-20877,Fer,Leroy,18,midfielder,MF,Leroy Fer
10984,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-64344,Huntelaar,Klaas-Jan,19,forward,FW,Klaas-Jan Huntelaar
10985,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-85698,Wijnaldum,Georginio,20,midfielder,MF,Georginio Wijnaldum
10986,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-27540,Depay,Memphis,21,forward,FW,Memphis Depay
10987,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-32095,Vorm,Michel,22,goal keeper,GK,Michel Vorm
10988,WC-2014,2014 FIFA Men's World Cup,T-48,Netherlands,NLD,P-42745,Krul,Tim,23,goal keeper,GK,Tim Krul
10989,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-39249,Enyeama,Vincent,1,goal keeper,GK,Vincent Enyeama
10990,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-64104,Yobo,Joseph,2,defender,DF,Joseph Yobo
10991,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-28119,Uzoenyi,Ejike,3,midfielder,MF,Ejike Uzoenyi
10992,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-94823,Gabriel,Reuben,4,midfielder,MF,Reuben Gabriel
10993,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-22192,Ambrose,Efe,5,defender,DF,Efe Ambrose
10994,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-40374,Egwuekwe,Azubuike,6,defender,DF,Azubuike Egwuekwe
10995,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-19591,Musa,Ahmed,7,forward,FW,Ahmed Musa
10996,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-70006,Odemwingie,Peter,8,forward,FW,Peter Odemwingie
10997,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-95567,Emenike,Emmanuel,9,forward,FW,Emmanuel Emenike
10998,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-01164,Mikel,John Obi,10,midfielder,MF,John Obi Mikel
10999,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-26900,Moses,Victor,11,midfielder,MF,Victor Moses
11000,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-37901,Odunlami,Kunle,12,defender,DF,Kunle Odunlami
11001,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-79048,Oshaniwa,Juwon,13,defender,DF,Juwon Oshaniwa
11002,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-14952,Oboabona,Godfrey,14,defender,DF,Godfrey Oboabona
11003,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-78347,Azeez,Ramon,15,midfielder,MF,Ramon Azeez
11004,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-47983,Ejide,Austin,16,goal keeper,GK,Austin Ejide
11005,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-94774,Onazi,Ogenyi,17,midfielder,MF,Ogenyi Onazi
11006,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-66596,Babatunde,Michael,18,midfielder,MF,Michael Babatunde
11007,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-97867,Nwofor,Uche,19,forward,FW,Uche Nwofor
11008,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-15097,Uchebo,Michael,20,forward,FW,Michael Uchebo
11009,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-53035,Agbim,Chigozie,21,goal keeper,GK,Chigozie Agbim
11010,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-98806,Omeruo,Kenneth,22,defender,DF,Kenneth Omeruo
11011,WC-2014,2014 FIFA Men's World Cup,T-50,Nigeria,NGA,P-03886,Ameobi,Shola,23,forward,FW,Shola Ameobi
11012,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-37990,Eduardo,not applicable,1,goal keeper,GK,Eduardo
11013,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-76960,Alves,Bruno,2,defender,DF,Bruno Alves
11014,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-81972,Pepe,not applicable,3,defender,DF,Pepe
11015,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-98693,Veloso,Miguel,4,midfielder,MF,Miguel Veloso
11016,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-92000,Coentrão,Fábio,5,defender,DF,Fábio Coentrão
11017,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-44689,Carvalho,William,6,midfielder,MF,William Carvalho
11018,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-70442,Ronaldo,Cristiano,7,forward,FW,Cristiano Ronaldo
11019,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-89743,Moutinho,João,8,midfielder,MF,João Moutinho
11020,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-14428,Almeida,Hugo,9,forward,FW,Hugo Almeida
11021,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-23990,Vieirinha,not applicable,10,midfielder,MF,Vieirinha
11022,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-20926,Eder,not applicable,11,forward,FW,Eder
11023,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-72028,Patrício,Rui,12,goal keeper,GK,Rui Patrício
11024,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-55321,Costa,Ricardo,13,defender,DF,Ricardo Costa
11025,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-05377,Neto,Luís,14,defender,DF,Luís Neto
11026,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-82734,Silva,Rafa,15,midfielder,MF,Rafa Silva
11027,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-88101,Meireles,Raul,16,midfielder,MF,Raul Meireles
11028,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-78296,Nani,not applicable,17,midfielder,MF,Nani
11029,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-25600,Varela,Silvestre,18,midfielder,MF,Silvestre Varela
11030,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-75772,Almeida,André,19,defender,DF,André Almeida
11031,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-11629,Amorim,Rúben,20,midfielder,MF,Rúben Amorim
11032,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-17971,Pereira,João,21,defender,DF,João Pereira
11033,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-27059,Beto,not applicable,22,goal keeper,GK,Beto
11034,WC-2014,2014 FIFA Men's World Cup,T-58,Portugal,PRT,P-83900,Postiga,Hélder,23,forward,FW,Hélder Postiga
11035,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-95453,Akinfeev,Igor,1,goal keeper,GK,Igor Akinfeev
11036,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-21554,Kozlov,Aleksei,2,defender,DF,Aleksei Kozlov
11037,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-83934,Shchennikov,Georgi,3,defender,DF,Georgi Shchennikov
11038,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-79763,Ignashevich,Sergei,4,defender,DF,Sergei Ignashevich
11039,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-36787,Semyonov,Andrei,5,defender,DF,Andrei Semyonov
11040,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-12197,Kanunnikov,Maksim,6,forward,FW,Maksim Kanunnikov
11041,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-76640,Denisov,Igor,7,midfielder,MF,Igor Denisov
11042,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-30808,Glushakov,Denis,8,midfielder,MF,Denis Glushakov
11043,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-67113,Kokorin,Aleksandr,9,forward,FW,Aleksandr Kokorin
11044,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-69896,Dzagoev,Alan,10,midfielder,MF,Alan Dzagoev
11045,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-89971,Kerzhakov,Aleksandr,11,forward,FW,Aleksandr Kerzhakov
11046,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-03044,Lodygin,Yuri,12,goal keeper,GK,Yuri Lodygin
11047,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-11462,Granat,Vladimir,13,defender,DF,Vladimir Granat
11048,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-31094,Berezutski,Vasili,14,defender,DF,Vasili Berezutski
11049,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-01665,Mogilevets,Pavel,15,midfielder,MF,Pavel Mogilevets
11050,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-85559,Ryzhikov,Sergey,16,goal keeper,GK,Sergey Ryzhikov
11051,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-27894,Shatov,Oleg,17,midfielder,MF,Oleg Shatov
11052,WC-2014,2014 FIFA Men's World Cup,T-62,Russia,RUS,P-51786,Zhirkov,Yuri,18,defender,DF,Yuri Zhirkov
