key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,year,total_goals,goal_difference,match_result
665,WC-2002,2002 FIFA Men's World Cup,M-2002-01,France vs Senegal,group stage,Group A,1,0,0,0,2002-05-31,20:30,S-177,Seoul World Cup Stadium,Seoul,South Korea,T-30,France,FRA,T-65,Senegal,SEN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,1,1,Away Win
666,WC-2002,2002 FIFA Men's World Cup,M-2002-02,Republic of Ireland vs Cameroon,group stage,Group E,1,0,0,0,2002-06-01,15:30,S-121,Niigata Stadium,Niigata,Japan,T-60,Republic of Ireland,IRL,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
667,WC-2002,2002 FIFA Men's World Cup,M-2002-03,Uruguay vs Denmark,group stage,Group A,1,0,0,0,2002-06-01,18:00,S-179,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-84,Uruguay,URY,T-22,Denmark,DNK,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,3,1,Away Win
668,WC-2002,2002 FIFA Men's World Cup,M-2002-04,Germany vs Saudi Arabia,group stage,Group E,1,0,0,0,2002-06-01,20:30,S-125,Sapporo Dome,Sapporo,Japan,T-31,Germany,DEU,T-63,Saudi Arabia,SAU,8–0,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,2002,8,8,Home Win
669,WC-2002,2002 FIFA Men's World Cup,M-2002-05,Argentina vs Nigeria,group stage,Group F,1,0,0,0,2002-06-02,14:30,S-118,Kashima Stadium,Ibaraki,Japan,T-03,Argentina,ARG,T-50,Nigeria,NGA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
670,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,group stage,Group B,1,0,0,0,2002-06-02,16:30,S-170,Busan Asiad Stadium,Busan,South Korea,T-55,Paraguay,PRY,T-70,South Africa,ZAF,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,2002,4,0,Draw
671,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,group stage,Group F,1,0,0,0,2002-06-02,18:30,S-124,Saitama Stadium,Saitama,Japan,T-28,England,ENG,T-74,Sweden,SWE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
672,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,group stage,Group B,1,0,0,0,2002-06-02,20:30,S-173,Gwangju World Cup Stadium,Gwangju,South Korea,T-73,Spain,ESP,T-69,Slovenia,SVN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2002,4,2,Home Win
673,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,group stage,Group G,1,0,0,0,2002-06-03,15:30,S-121,Niigata Stadium,Niigata,Japan,T-18,Croatia,HRV,T-46,Mexico,MEX,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,1,1,Away Win
674,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,group stage,Group C,1,0,0,0,2002-06-03,18:00,S-179,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-09,Brazil,BRA,T-80,Turkey,TUR,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,3,1,Home Win
675,WC-2002,2002 FIFA Men's World Cup,M-2002-11,Italy vs Ecuador,group stage,Group G,1,0,0,0,2002-06-03,20:30,S-125,Sapporo Dome,Sapporo,Japan,T-41,Italy,ITA,T-25,Ecuador,ECU,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2002,2,2,Home Win
676,WC-2002,2002 FIFA Men's World Cup,M-2002-12,China vs Costa Rica,group stage,Group C,1,0,0,0,2002-06-04,15:30,S-173,Gwangju World Cup Stadium,Gwangju,South Korea,T-14,China,CHN,T-17,Costa Rica,CRI,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2002,2,2,Away Win
677,WC-2002,2002 FIFA Men's World Cup,M-2002-13,Japan vs Belgium,group stage,Group H,1,0,0,0,2002-06-04,18:00,S-124,Saitama Stadium,Saitama,Japan,T-44,Japan,JPN,T-06,Belgium,BEL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,2002,4,0,Draw
678,WC-2002,2002 FIFA Men's World Cup,M-2002-14,South Korea vs Poland,group stage,Group D,1,0,0,0,2002-06-04,20:30,S-170,Busan Asiad Stadium,Busan,South Korea,T-71,South Korea,KOR,T-57,Poland,POL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2002,2,2,Home Win
679,WC-2002,2002 FIFA Men's World Cup,M-2002-15,Russia vs Tunisia,group stage,Group H,1,0,0,0,2002-06-05,15:30,S-119,Kobe Wing Stadium,Kobe,Japan,T-62,Russia,RUS,T-79,Tunisia,TUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2002,2,2,Home Win
680,WC-2002,2002 FIFA Men's World Cup,M-2002-16,United States vs Portugal,group stage,Group D,1,0,0,0,2002-06-05,18:00,S-178,Suwon World Cup Stadium,Suwon,South Korea,T-83,United States,USA,T-58,Portugal,PRT,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,5,1,Home Win
681,WC-2002,2002 FIFA Men's World Cup,M-2002-17,Germany vs Republic of Ireland,group stage,Group E,1,0,0,0,2002-06-05,20:30,S-118,Kashima Stadium,Ibaraki,Japan,T-31,Germany,DEU,T-60,Republic of Ireland,IRL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
682,WC-2002,2002 FIFA Men's World Cup,M-2002-18,Denmark vs Senegal,group stage,Group A,1,0,0,0,2002-06-06,15:30,S-171,Daegu World Cup Stadium,Daegu,South Korea,T-22,Denmark,DNK,T-65,Senegal,SEN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
683,WC-2002,2002 FIFA Men's World Cup,M-2002-19,Cameroon vs Saudi Arabia,group stage,Group E,1,0,0,0,2002-06-06,18:00,S-124,Saitama Stadium,Saitama,Japan,T-11,Cameroon,CMR,T-63,Saudi Arabia,SAU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
684,WC-2002,2002 FIFA Men's World Cup,M-2002-20,France vs Uruguay,group stage,Group A,1,0,0,0,2002-06-06,20:30,S-170,Busan Asiad Stadium,Busan,South Korea,T-30,France,FRA,T-84,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2002,0,0,Draw
685,WC-2002,2002 FIFA Men's World Cup,M-2002-21,Sweden vs Nigeria,group stage,Group F,1,0,0,0,2002-06-07,15:30,S-119,Kobe Wing Stadium,Kobe,Japan,T-74,Sweden,SWE,T-50,Nigeria,NGA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,3,1,Home Win
686,WC-2002,2002 FIFA Men's World Cup,M-2002-22,Spain vs Paraguay,group stage,Group B,1,0,0,0,2002-06-07,18:00,S-175,Jeonju World Cup Stadium,Jeonju,South Korea,T-73,Spain,ESP,T-55,Paraguay,PRY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2002,4,2,Home Win
687,WC-2002,2002 FIFA Men's World Cup,M-2002-23,Argentina vs England,group stage,Group F,1,0,0,0,2002-06-07,20:30,S-125,Sapporo Dome,Sapporo,Japan,T-03,Argentina,ARG,T-28,England,ENG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,1,1,Away Win
688,WC-2002,2002 FIFA Men's World Cup,M-2002-24,South Africa vs Slovenia,group stage,Group B,1,0,0,0,2002-06-08,15:30,S-171,Daegu World Cup Stadium,Daegu,South Korea,T-70,South Africa,ZAF,T-69,Slovenia,SVN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
689,WC-2002,2002 FIFA Men's World Cup,M-2002-25,Italy vs Croatia,group stage,Group G,1,0,0,0,2002-06-08,18:00,S-118,Kashima Stadium,Ibaraki,Japan,T-41,Italy,ITA,T-18,Croatia,HRV,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,3,1,Away Win
690,WC-2002,2002 FIFA Men's World Cup,M-2002-26,Brazil vs China,group stage,Group C,1,0,0,0,2002-06-08,20:30,S-176,Jeju World Cup Stadium,Seogwipo,South Korea,T-09,Brazil,BRA,T-14,China,CHN,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,2002,4,4,Home Win
691,WC-2002,2002 FIFA Men's World Cup,M-2002-27,Mexico vs Ecuador,group stage,Group G,1,0,0,0,2002-06-09,15:30,S-120,Miyagi Stadium,Miyagi,Japan,T-46,Mexico,MEX,T-25,Ecuador,ECU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,3,1,Home Win
692,WC-2002,2002 FIFA Men's World Cup,M-2002-28,Costa Rica vs Turkey,group stage,Group C,1,0,0,0,2002-06-09,18:00,S-174,Incheon Munhak Stadium,Incheon,South Korea,T-17,Costa Rica,CRI,T-80,Turkey,TUR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
693,WC-2002,2002 FIFA Men's World Cup,M-2002-29,Japan vs Russia,group stage,Group H,1,0,0,0,2002-06-09,20:30,S-127,International Stadium Yokohama,Yokohama,Japan,T-44,Japan,JPN,T-62,Russia,RUS,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
694,WC-2002,2002 FIFA Men's World Cup,M-2002-30,South Korea vs United States,group stage,Group D,1,0,0,0,2002-06-10,15:30,S-171,Daegu World Cup Stadium,Daegu,South Korea,T-71,South Korea,KOR,T-83,United States,USA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
695,WC-2002,2002 FIFA Men's World Cup,M-2002-31,Tunisia vs Belgium,group stage,Group H,1,0,0,0,2002-06-10,18:00,S-122,Ōita Stadium,Ōita,Japan,T-79,Tunisia,TUN,T-06,Belgium,BEL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
696,WC-2002,2002 FIFA Men's World Cup,M-2002-32,Portugal vs Poland,group stage,Group D,1,0,0,0,2002-06-10,20:30,S-175,Jeonju World Cup Stadium,Jeonju,South Korea,T-58,Portugal,PRT,T-57,Poland,POL,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,2002,4,4,Home Win
697,WC-2002,2002 FIFA Men's World Cup,M-2002-33,Denmark vs France,group stage,Group A,1,0,0,0,2002-06-11,15:30,S-174,Incheon Munhak Stadium,Incheon,South Korea,T-22,Denmark,DNK,T-30,France,FRA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2002,2,2,Home Win
698,WC-2002,2002 FIFA Men's World Cup,M-2002-34,Senegal vs Uruguay,group stage,Group A,1,0,0,0,2002-06-11,15:30,S-178,Suwon World Cup Stadium,Suwon,South Korea,T-65,Senegal,SEN,T-84,Uruguay,URY,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,2002,6,0,Draw
699,WC-2002,2002 FIFA Men's World Cup,M-2002-35,Cameroon vs Germany,group stage,Group E,1,0,0,0,2002-06-11,20:30,S-126,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-11,Cameroon,CMR,T-31,Germany,DEU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2002,2,2,Away Win
700,WC-2002,2002 FIFA Men's World Cup,M-2002-36,Saudi Arabia vs Republic of Ireland,group stage,Group E,1,0,0,0,2002-06-11,20:30,S-127,International Stadium Yokohama,Yokohama,Japan,T-63,Saudi Arabia,SAU,T-60,Republic of Ireland,IRL,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,2002,3,3,Away Win
701,WC-2002,2002 FIFA Men's World Cup,M-2002-37,Nigeria vs England,group stage,Group F,1,0,0,0,2002-06-12,15:30,S-123,Nagai Stadium,Osaka,Japan,T-50,Nigeria,NGA,T-28,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2002,0,0,Draw
702,WC-2002,2002 FIFA Men's World Cup,M-2002-38,Sweden vs Argentina,group stage,Group F,1,0,0,0,2002-06-12,15:30,S-120,Miyagi Stadium,Miyagi,Japan,T-74,Sweden,SWE,T-03,Argentina,ARG,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
703,WC-2002,2002 FIFA Men's World Cup,M-2002-39,Slovenia vs Paraguay,group stage,Group B,1,0,0,0,2002-06-12,20:30,S-176,Jeju World Cup Stadium,Seogwipo,South Korea,T-69,Slovenia,SVN,T-55,Paraguay,PRY,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,2002,4,2,Away Win
704,WC-2002,2002 FIFA Men's World Cup,M-2002-40,South Africa vs Spain,group stage,Group B,1,0,0,0,2002-06-12,20:30,S-172,Daejeon World Cup Stadium,Daejeon,South Korea,T-70,South Africa,ZAF,T-73,Spain,ESP,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,5,1,Away Win
705,WC-2002,2002 FIFA Men's World Cup,M-2002-41,Costa Rica vs Brazil,group stage,Group C,1,0,0,0,2002-06-13,15:30,S-178,Suwon World Cup Stadium,Suwon,South Korea,T-17,Costa Rica,CRI,T-09,Brazil,BRA,2–5,2,5,-3,3,0,0,0-0,0,0,away team win,0,1,0,2002,7,3,Away Win
706,WC-2002,2002 FIFA Men's World Cup,M-2002-42,Turkey vs China,group stage,Group C,1,0,0,0,2002-06-13,15:30,S-177,Seoul World Cup Stadium,Seoul,South Korea,T-80,Turkey,TUR,T-14,China,CHN,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2002,3,3,Home Win
707,WC-2002,2002 FIFA Men's World Cup,M-2002-43,Ecuador vs Croatia,group stage,Group G,1,0,0,0,2002-06-13,20:30,S-127,International Stadium Yokohama,Yokohama,Japan,T-25,Ecuador,ECU,T-18,Croatia,HRV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
708,WC-2002,2002 FIFA Men's World Cup,M-2002-44,Mexico vs Italy,group stage,Group G,1,0,0,0,2002-06-13,20:30,S-122,Ōita Stadium,Ōita,Japan,T-46,Mexico,MEX,T-41,Italy,ITA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2002,2,0,Draw
709,WC-2002,2002 FIFA Men's World Cup,M-2002-45,Belgium vs Russia,group stage,Group H,1,0,0,0,2002-06-14,15:30,S-126,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-06,Belgium,BEL,T-62,Russia,RUS,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,5,1,Home Win
710,WC-2002,2002 FIFA Men's World Cup,M-2002-46,Tunisia vs Japan,group stage,Group H,1,0,0,0,2002-06-14,15:30,S-123,Nagai Stadium,Osaka,Japan,T-79,Tunisia,TUN,T-44,Japan,JPN,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2002,2,2,Away Win
711,WC-2002,2002 FIFA Men's World Cup,M-2002-47,Poland vs United States,group stage,Group D,1,0,0,0,2002-06-14,20:30,S-172,Daejeon World Cup Stadium,Daejeon,South Korea,T-57,Poland,POL,T-83,United States,USA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2002,4,2,Home Win
712,WC-2002,2002 FIFA Men's World Cup,M-2002-48,Portugal vs South Korea,group stage,Group D,1,0,0,0,2002-06-14,20:30,S-174,Incheon Munhak Stadium,Incheon,South Korea,T-58,Portugal,PRT,T-71,South Korea,KOR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,1,1,Away Win
713,WC-2002,2002 FIFA Men's World Cup,M-2002-49,Germany vs Paraguay,round of 16,not applicable,0,1,0,0,2002-06-15,15:30,S-176,Jeju World Cup Stadium,Seogwipo,South Korea,T-31,Germany,DEU,T-55,Paraguay,PRY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
714,WC-2002,2002 FIFA Men's World Cup,M-2002-50,Denmark vs England,round of 16,not applicable,0,1,0,0,2002-06-15,20:30,S-121,Niigata Stadium,Niigata,Japan,T-22,Denmark,DNK,T-28,England,ENG,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,2002,3,3,Away Win
715,WC-2002,2002 FIFA Men's World Cup,M-2002-51,Sweden vs Senegal,round of 16,not applicable,0,1,0,0,2002-06-16,15:30,S-122,Ōita Stadium,Ōita,Japan,T-74,Sweden,SWE,T-65,Senegal,SEN,1–2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0,2002,3,1,Away Win
716,WC-2002,2002 FIFA Men's World Cup,M-2002-52,Spain vs Republic of Ireland,round of 16,not applicable,0,1,0,0,2002-06-16,20:30,S-178,Suwon World Cup Stadium,Suwon,South Korea,T-73,Spain,ESP,T-60,Republic of Ireland,IRL,1–1,1,1,0,0,1,1,3–2,3,2,home team win,1,0,0,2002,2,0,Home Win
717,WC-2002,2002 FIFA Men's World Cup,M-2002-53,Mexico vs United States,round of 16,not applicable,0,1,0,0,2002-06-17,15:30,S-175,Jeonju World Cup Stadium,Jeonju,South Korea,T-46,Mexico,MEX,T-83,United States,USA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2002,2,2,Away Win
718,WC-2002,2002 FIFA Men's World Cup,M-2002-54,Brazil vs Belgium,round of 16,not applicable,0,1,0,0,2002-06-17,20:30,S-119,Kobe Wing Stadium,Kobe,Japan,T-09,Brazil,BRA,T-06,Belgium,BEL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2002,2,2,Home Win
719,WC-2002,2002 FIFA Men's World Cup,M-2002-55,Japan vs Turkey,round of 16,not applicable,0,1,0,0,2002-06-18,15:30,S-120,Miyagi Stadium,Miyagi,Japan,T-44,Japan,JPN,T-80,Turkey,TUR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,1,1,Away Win
720,WC-2002,2002 FIFA Men's World Cup,M-2002-56,South Korea vs Italy,round of 16,not applicable,0,1,0,0,2002-06-18,20:30,S-172,Daejeon World Cup Stadium,Daejeon,South Korea,T-71,South Korea,KOR,T-41,Italy,ITA,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,2002,3,1,Home Win
721,WC-2002,2002 FIFA Men's World Cup,M-2002-57,England vs Brazil,quarter-finals,not applicable,0,1,0,0,2002-06-21,15:30,S-126,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-28,England,ENG,T-09,Brazil,BRA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,3,1,Away Win
722,WC-2002,2002 FIFA Men's World Cup,M-2002-58,Germany vs United States,quarter-finals,not applicable,0,1,0,0,2002-06-21,20:30,S-179,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-31,Germany,DEU,T-83,United States,USA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
723,WC-2002,2002 FIFA Men's World Cup,M-2002-59,Spain vs South Korea,quarter-finals,not applicable,0,1,0,0,2002-06-22,15:30,S-173,Gwangju World Cup Stadium,Gwangju,South Korea,T-73,Spain,ESP,T-71,South Korea,KOR,0–0,0,0,0,0,1,1,3–5,3,5,away team win,0,1,0,2002,0,0,Away Win
724,WC-2002,2002 FIFA Men's World Cup,M-2002-60,Senegal vs Turkey,quarter-finals,not applicable,0,1,0,0,2002-06-22,20:30,S-123,Nagai Stadium,Osaka,Japan,T-65,Senegal,SEN,T-80,Turkey,TUR,0–1,0,1,-1,1,1,0,0-0,0,0,away team win,0,1,0,2002,1,1,Away Win
725,WC-2002,2002 FIFA Men's World Cup,M-2002-61,Germany vs South Korea,semi-finals,not applicable,0,1,0,0,2002-06-25,20:30,S-177,Seoul World Cup Stadium,Seoul,South Korea,T-31,Germany,DEU,T-71,South Korea,KOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
726,WC-2002,2002 FIFA Men's World Cup,M-2002-62,Brazil vs Turkey,semi-finals,not applicable,0,1,0,0,2002-06-26,20:30,S-124,Saitama Stadium,Saitama,Japan,T-09,Brazil,BRA,T-80,Turkey,TUR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2002,1,1,Home Win
727,WC-2002,2002 FIFA Men's World Cup,M-2002-63,South Korea vs Turkey,third-place match,not applicable,0,1,0,0,2002-06-29,20:00,S-171,Daegu World Cup Stadium,Daegu,South Korea,T-71,South Korea,KOR,T-80,Turkey,TUR,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002,5,1,Away Win
728,WC-2002,2002 FIFA Men's World Cup,M-2002-64,Germany vs Brazil,final,not applicable,0,1,0,0,2002-06-30,20:00,S-127,International Stadium Yokohama,Yokohama,Japan,T-31,Germany,DEU,T-09,Brazil,BRA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2002,2,2,Away Win
761,WC-2006,2006 FIFA Men's World Cup,M-2006-01,Germany vs Costa Rica,group stage,Group A,1,0,0,0,2006-06-09,18:00,S-095,Allianz Arena,Munich,Germany,T-31,Germany,DEU,T-17,Costa Rica,CRI,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,2006,6,2,Home Win
762,WC-2006,2006 FIFA Men's World Cup,M-2006-02,Poland vs Ecuador,group stage,Group A,1,0,0,0,2006-06-09,21:00,S-087,Arena AufShalke,Gelsenkirchen,Germany,T-57,Poland,POL,T-25,Ecuador,ECU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2006,2,2,Away Win
763,WC-2006,2006 FIFA Men's World Cup,M-2006-03,England vs Paraguay,group stage,Group B,1,0,0,0,2006-06-10,15:00,S-086,Waldstadion,Frankfurt,Germany,T-28,England,ENG,T-55,Paraguay,PRY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2006,1,1,Home Win
764,WC-2006,2006 FIFA Men's World Cup,M-2006-04,Trinidad and Tobago vs Sweden,group stage,Group B,1,0,0,0,2006-06-10,18:00,S-083,Westfalenstadion,Dortmund,Germany,T-78,Trinidad and Tobago,TTO,T-74,Sweden,SWE,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2006,0,0,Draw
765,WC-2006,2006 FIFA Men's World Cup,M-2006-05,Argentina vs Ivory Coast,group stage,Group C,1,0,0,0,2006-06-10,21:00,S-089,Volksparkstadion,Hamburg,Germany,T-03,Argentina,ARG,T-42,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2006,3,1,Home Win
766,WC-2006,2006 FIFA Men's World Cup,M-2006-06,Serbia and Montenegro vs Netherlands,group stage,Group C,1,0,0,0,2006-06-11,15:00,S-092,Zentralstadion,Leipzig,Germany,T-67,Serbia and Montenegro,SCG,T-48,Netherlands,NLD,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2006,1,1,Away Win
767,WC-2006,2006 FIFA Men's World Cup,M-2006-07,Mexico vs Iran,group stage,Group D,1,0,0,0,2006-06-11,18:00,S-097,Frankenstadion,Nuremberg,Germany,T-46,Mexico,MEX,T-38,Iran,IRN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2006,4,2,Home Win
768,WC-2006,2006 FIFA Men's World Cup,M-2006-08,Angola vs Portugal,group stage,Group D,1,0,0,0,2006-06-11,21:00,S-082,RheinEnergieStadion,Cologne,Germany,T-02,Angola,AGO,T-58,Portugal,PRT,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2006,1,1,Away Win
769,WC-2006,2006 FIFA Men's World Cup,M-2006-09,Australia vs Japan,group stage,Group F,1,0,0,0,2006-06-12,15:00,S-091,Fritz-Walter-Stadion,Kaiserslautern,Germany,T-04,Australia,AUS,T-44,Japan,JPN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2006,4,2,Home Win
770,WC-2006,2006 FIFA Men's World Cup,M-2006-10,United States vs Czech Republic,group stage,Group E,1,0,0,0,2006-06-12,18:00,S-087,Arena AufShalke,Gelsenkirchen,Germany,T-83,United States,USA,T-20,Czech Republic,CZE,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,2006,3,3,Away Win
771,WC-2006,2006 FIFA Men's World Cup,M-2006-11,Italy vs Ghana,group stage,Group E,1,0,0,0,2006-06-12,21:00,S-090,Niedersachsenstadion,Hanover,Germany,T-41,Italy,ITA,T-32,Ghana,GHA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2006,2,2,Home Win
772,WC-2006,2006 FIFA Men's World Cup,M-2006-12,South Korea vs Togo,group stage,Group G,1,0,0,0,2006-06-13,15:00,S-086,Waldstadion,Frankfurt,Germany,T-71,South Korea,KOR,T-77,Togo,TGO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2006,3,1,Home Win
773,WC-2006,2006 FIFA Men's World Cup,M-2006-13,France vs Switzerland,group stage,Group G,1,0,0,0,2006-06-13,18:00,S-099,Neckarstadion,Stuttgart,Germany,T-30,France,FRA,T-75,Switzerland,CHE,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2006,0,0,Draw
774,WC-2006,2006 FIFA Men's World Cup,M-2006-14,Brazil vs Croatia,group stage,Group F,1,0,0,0,2006-06-13,21:00,S-080,Olympiastadion,Berlin,Germany,T-09,Brazil,BRA,T-18,Croatia,HRV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2006,1,1,Home Win
775,WC-2006,2006 FIFA Men's World Cup,M-2006-15,Spain vs Ukraine,group stage,Group H,1,0,0,0,2006-06-14,15:00,S-092,Zentralstadion,Leipzig,Germany,T-73,Spain,ESP,T-81,Ukraine,UKR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,2006,4,4,Home Win
776,WC-2006,2006 FIFA Men's World Cup,M-2006-16,Tunisia vs Saudi Arabia,group stage,Group H,1,0,0,0,2006-06-14,18:00,S-095,Allianz Arena,Munich,Germany,T-79,Tunisia,TUN,T-63,Saudi Arabia,SAU,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,2006,4,0,Draw
777,WC-2006,2006 FIFA Men's World Cup,M-2006-17,Germany vs Poland,group stage,Group A,1,0,0,0,2006-06-14,21:00,S-083,Westfalenstadion,Dortmund,Germany,T-31,Germany,DEU,T-57,Poland,POL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2006,1,1,Home Win
778,WC-2006,2006 FIFA Men's World Cup,M-2006-18,Ecuador vs Costa Rica,group stage,Group A,1,0,0,0,2006-06-15,15:00,S-089,Volksparkstadion,Hamburg,Germany,T-25,Ecuador,ECU,T-17,Costa Rica,CRI,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2006,3,3,Home Win
